599,Hero Award,+3,+3,+3,+3,Special,Capitol,0,"PLAY ON ANY DOOMTROOPER IMMEDIATELY AFTER IT KILLS A WARRIOR OF HIGHER TOTAL VALUE. THIS CARD REMAINS WITH THE WARRIOR. The affected Doomtrooper gains +3 to F, S, A and V. A warrior may have any number of Hero Awards."
1098,Torrent Battle Wagon,None,+3,+3,None,Equipment,Crescentia,1,GIVE TO A CRESCENTIA WARRIOR. VEHICLE. Provides +3 to S and A.
1087,Support Artillery Ox,0,0,+2,0,Beast,Crescentia,1,"GIVE TO A CRESCENTIA WARRIOR. A warrior with an Ox may attack a PLAYER as two actions, even if the opponent has warriors in play. This is considered an attack action. If successful the warrior only gains 3 Promotion Points."
994,Crescentian Twotusk,+4,0,+4,+4,Beast,Crescentia,1,GIVE TO A CRESCENTIA WARRIOR.
997,Eclipse Mammoth,0,0,0,0,Beast,Crescentia,1,"GIVE TO A CRESCENTIA WARRIOR. As three actions, antoher non-Beast Crescentia warrior in your Outpost may jump on the Mammoth's back (it may not jump off). It will hold three warriors. They add F, S, A and V together and are considered a single warrior during combat, but may be affected by cards individually. If discarded the warriors seperate."
1017,Holy Urox,+6,+2,+6,+3,Beast,Crescentia,3,GIVE TO A CRESCENTIA WARRIOR. A warrior with an Urox must spend two actions to attack.
1032,Mastodont,3,+2,+2,+4,Beast,Crescentia,1,"GIVE TO A CRESCENTIA WARRIOR. A warrior with a Mastodont may use up to two SHOOT or FIGHT/SHOOT WEAPONS during Shoot combats, and their effects are cumulative."
993,Crescentian Martyr,5,5,4,8,Warrior,Crescentia,1,"The Martyr behaves normally in combats except when combating a warrior with or considered a Beast. When it is, ist base F and S become 20, it automatically kills any warrior it wounds, and it is annihilated after the combat (points are earned by the opponent only if it would have wounded the Martyr anyway)."
1077,Sacred Tear,4,4,4,7,Warrior,Crescentia,1,"The Sacred Tear behaves normally in combats except when it attacks with a Fight combat. When it does, ist base F becomes 16, it automatically kills any warrior it wounds, and it is annihilated after the combat (points are earned by the opponent only if it would have wounded the Sacred Tear anyway)."
1024,Jihad Infantry Trooper,7,6,7,7,Warrior,Crescentia,1,May not be given Beasts.
980,Brotherbound Trooper,4,3,5,4,Warrior,Crescentia,1,May not be given Beasts. Warriors with or considered Beasts may not be attacked with Fight combats while in the same Outpost as the Brotherbound Trooper.
1033,Mastodont Handler,4,4,4,4,Warrior,Crescentia,1,"All Beasts (and warriors considered Beasts) in the same Outpost as the Handler provide an additional +2 to F, S and A to their owners. Multiple Handlers provide cumulative bonuses."
1066,Prophet,3,3,4,4,Warrior,Crescentia,1,The Prophet may not be attacked unless it is the only warrior in the Outpost (or all remaining warriors are Prophets).
979,Brotherbound Sergeant,6,5,7,6,Warrior,Crescentia,1,"COMMANDER. CONSIDERED A BROTHERBOUND TROOPER. While in play, your BROTHERBOUND TROOPERS gain +2 to F, S and A. The Sergeant may not increase ist own ratings, but others may."
985,Central Europe,+2,+2,0,0,Warzone,Crescentia,1,"DARK EDEN WARZONE. ADD TO YOUR OUTPOST. Only Crescentia affiliated warriors may defend from this Warzone (unless permitted by another card). Warzones using Beasts while defendeing from this Warzone gain an additional +3 to F, S and A."
1094,The Howling Is Upon Us,2x,2x,2x,None,Special,Crescentia,1,"PLAY AS ONE ACTION IF YOUR HAVE A PROPHET IN YOUR OUTPOST. PROPHECY. While in play, bonuses to F, S and/or A provided by all your Crescentia-affiliated Beasts are doubled. This card is annihilated at the beginning of your next turn."
1042,Our Enemy's Weakness Is Exposed,None,None,None,None,Special,Crescentia,1,"ATTACH TO A PROPHET IN YOUR OUTPOST AS ONE ACTION. PROPHECY. While in play, opposing warriors do not gain any positive modifiers from any card when they are attacked by your warriors. Negative modifiers are still applied. When the opposing warriors attack, all modifiers are applied as normal."
1067,Prophetic Vision,None,None,None,None,Special,Crescentia,0,"PLAY ON YOUR CRESCENTIA WARRIOR AT ANY TIME. While attached, the warrior is considered a PROPHET."
975,Behold The Future Possibilities,None,None,None,6_each,Special,Crescentia,1,"ATTACH TO A PROPHET IN YOUR OUTPOST AS ONE ACTION. PROPHECY. While in play, all your opponents must keep their hands face-up on the table for all to see. You must pay 6D at the beginning of each of your turns to keep this card in play. If you do not pay, this card is annihilated."
1043,Our True Enemy Is Revealed,+3,+3,+3,None,Special,Crescentia,1,"ATTACH TO A PROPHET IN YOUR OUTPOST AS ONE ACTION. PROPHECY.  Choose any non-Crescentia affiliation. While in play, your Crescentia warriors gain +3 to their F, S and A whenever combating warriors of that affiliation."
1044,Our Will Is Beyond Measure,+1,+1,None,1_each,Special,Crescentia,1,"ATTACH TO A PROPHET IN YOUR OUTPOST AS ONE ACTION. PROPHECY. While in play, you may increase any one of your Crescentia warrior's F or S by +1 for every D you spend during combat. D may continue to be spend throughout the combat. The warrior's F and S return to normal after the combat is over."
815,Cybertronic,None,None,None,None,Alliance,Cybertronic,0,ALLIANCE. Refer to the ALLIANCES RULES CARD. All your Cybertronic warriors may use all Equipment and Relic cards except those restricted to the Dark Legion.
886,Adrenaline Implants,None,None,None,None,Equipment,Cybertronic,3,"GIVE TO ANY NON-BROTHERHOOD DOOMTROOPER AS THREE ACTIONS. This warrior automatically heals itself when wounded (unless killed automatically), but each time it loses -1 to its base A. If the base A reaches 0, the warrior is discarded (no points are earned)"
32,CAP 7000P,None,2x,2x,2x,Equipment,Cybertronic,1,"AIRSHIP AND VEHICLE. MAY BE GIVEN TO ANY CYBERTRONIC DOOMTROOPER. A WARRIOR CAN ONLY HAVE 1 VEHICLE. When flying thsi airship, the warrior's S, A und V are doubled. No other weapons may be used when using the CAP 7000P."
919,Hardened Fist,2x,None,None,None,Equipment,Cybertronic,3,"GIVE TO ANY CYBERTRONIC WARRIOR. As two actions, this warrior may make a Fight combat at double its base F rating. Warriors wounded by the Fist are automatically killed."
907,Epidermal Plates,None,None,2x,None,Equipment,Cybertronic,1,GIVE TO ANY NON-BROTHERHOOD DOOMTROOPER. ARMOR. The warrior's base A rating is doubled. Modifiers to A are applied after this doubling. A warrior may only have one piece of ARMOR.
895,Brainwave Bomb,None,None,None,None,Equipment,Cybertronic,1,"GIVE TO ANY WARRIOR. If this warrior is killed in combat, you MUST set off the Bomb after combat is resolved. Its opponent is killed as well, and points are earned. This card and the warrior it is attached to are then annihilated."
566,Command Helmet,None,None,None,None,Equipment,Cybertronic,1,GIVE TO ANY COMMANDER. A warrior may only have one Command Helmet. This warrior may make one extra attack action every turn in addition to ist player's three actions.
320,Ticker,+2,+2,+2,None,Equipment,Cybertronic,1,"GIVE TO ANY NON-BROTHERHOOD DOOMTROOPER. The warrior may take Ticker during combat by discarding this card. Once taken, the warrior's F and S are +2, and it may not be wounded or killed. After the combat, Ticker wears off, and the warrior automatically receives one wound."
492,SSW4200P,None,+4,None,None,Equipment,Cybertronic,1,"GIVE TO ANY CYBERTRONIC WARRIOR. SHOOT WEAPON. HEAVY MACHINE GUN. Add +4 to S. If warrior's S total is more than double the opponent's A total in Shoot combat when using the SSW4200, opponent is automatically killed if wounded."
656,TA6500 Cybermech,None,None,None,1,Equipment,Cybertronic,4,"ADD TO YOUR SQUAD AS ONE ACTION. TANK and VEHICLE. By spending three actions and one Promotion Point, this remote-controlled tank will discard any one Equipment, Fortification or Warzone card in play."
657,Tactical Computer,->,<-,None,None,Equipment,Cybertronic,1,GIVE TO ANY COMMANDER. A warrior may only have one Tactical Computer. This warrior may change the Battle Tactics once during every combat in which it participates.
251,Recalled,None,None,None,None,Mission,Cybertronic,1,ASSIGN TO ANY CYBERTRONIC DOOMTROOPER. This warrior must kill a Cybertronic Doomtrooper to complete the mission and earn twice the normal V. The mission-holder may attack non-Personality Cybertronic Doomtroopers until mission is fulfilled or otherwise removed.
319,The HQ,None,None,+2,None,Fortification,Cybertronic,1,THIS CARD MAY BE ADDED TO YOUR SQUAD AS ONE ACTION. CYBERTRONIC CITY. All of your Cybertronic members gain +2 to their A while THE HQ is in play. You may not have two identical Cities in play simultaneously.
795,Atilla III,8,7,8,9,Warrior,Cybertronic,1,"PERSONALITY. CONSIDERED A CUIRASSIER. IMMUNE TO ALL DARK SYMMETRY CARDS. May never cast Art spells. While in play, all your CUIRASSIERS automatically kill anyone they wound."
419,Eradicator Deathdroid,4,13,10,12,Warrior,Cybertronic,1,"IMMUNE TO ALL DARK SYMMETRY CARDS. CONSIDERED A VEHICLE. May not use equipment, and may never be in cover. May never cast Art"
558,Charles Sykes,8,7,11,13,Warrior,Cybertronic,1,"PERSONALITY. IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFTS OF APOSTLES. May never cast Art spells. While in the Squad, all of your Cybertronic warriors (but not Sykes himself) gain +3 to F, S, A and V."
38,Chasseur,5,2,4,5,Warrior,Cybertronic,1,"IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFT OF APOSTLE CARDS. May never cast Art spells."
39,Chemiman,4,4,4,4,Warrior,Cybertronic,1,IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS. Any warrior wounded by the ChemiMan is automatically killed.
814,Coral Beach,7,8,7,8,Warrior,Cybertronic,1,"PERSONALITY. CONSIDERED A CHASSEUR. IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFTS OF APOSTLES. May never cast Art spells. While in play, all of your CHASSEURS (but not Beach himself) gain +2 to their F, S and A."
63,Cybercurity MP,3,3,4,3,Warrior,Cybertronic,1,"IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFT OF APOSTLE CARDS. May never cast Art spells."
572,Cyril Dent,11,8,11,9,Warrior,Cybertronic,1,"PERSONALITY. CONSIDERED A CUIRASSIER. IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFT OF APOSTLE CARDS. May never cast Art spells. Opponents of total V: 7 or less are automatically killed when wounded by Cyril."
659,The Nineteenth Executive,None,None,None,20,Warrior,Cybertronic,1,"PERSONALITY. CORPORATE LEADER. May never participate in combat or be in cover. While in play, you may convert any number of non-attack actions to attack actions, but they must be performed by Cybertronic warriors."
410,Doctor Diana,3,3,6,5,Warrior,Cybertronic,2,"PERSONALITY. IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFT OF APOSTLE CARDS. If Diana is not in cover, you may spend one action to have her heal any wounded Doomtrooper in play. This causes Diana to immediately go into cover. May never c"
108,Ex-Cybertronic Freelancer,2,2,4,1,Warrior,Cybertronic,1,"Immune to the effects of DARK SYMMETRY GIFT cards, but not GIFT OF APOSTLE cards. Points earned by the Freelancer must be made into D. The warrior may use cards meant for Cybertronic warriors, but only if you pay 3 D when each card is played."
125,Fay & Klaus,3,3,3,5,Warrior,Cybertronic,1,"PERSONALITY. IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS. This card is considered a single warrior. Fay and Klaus may battle as a team for 5 D. If so F, S, A and V are +3 until the end of the combat."
565,Combat Overseer,4,3,7,7,Warrior,Cybertronic,1,"COMMANDER (SERGEANT). IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFTS OF APOSTLES. May never cast Art spells. Assign a non-Personality Cybertronic warrior card to the Combat Overseer. That card, and copies of that card in your Squad gain "
549,Battle Functionary,6,5,9,10,Warrior,Cybertronic,1,"COMMANDER (CAPTAIN). IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFTS OF APOSTLES. May never cast Art spells. While in your Squad, all your Cybertronic warriors with V: 9 or less automatically kill anyone they wound."
60,Cuirassier,4,3,4,4,Warrior,Cybertronic,1,Immune to the effects of DARK SYMMETRY GIFT cards.
196,Machinator,3,3,3,3,Warrior,Cybertronic,1,"Immune to the effects of DARK SYMMETRY GIFT cards, but not GIFT OF APOSTLE cards. May never cast Art Spells."
328,Twitcher,2,2,2,2,Warrior,Cybertronic,1,"If the Twitcher is equipped with TICKER, ist F and S ratings increase by +1 in addition to the effects of TICKER. Twitcher is not wounded by TICKER."
530,Vac Engineer,3,3,3,4,Warrior,Cybertronic,1,"IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFT OF APOSTLE CARDS. While in play, it may equip any Doomtrooper with any Cybertronic equipment card at any time with no action cost. It may also give any non personality Doomtrooper a Cybertron"
534,Vince Diamond,8,11,7,10,Warrior,Cybertronic,1,"PERSONALITY. CONSIDERED A CHASSEUR. IMMUNE TO THE EFFECTS OF DARK SYMMETRY GIFT CARDS, BUT NOT GIFT OF APOSTLE CARDS. While in play, all your CHASSEURS (but not Vince himself) gain +2 to their F, S and A. May never cast Art spells."
430,Fragment of the True Chip,+x,+x,+x,+x,Relic,Cybertronic,1,"GIVE TO ANY CYBERTRONIC WARRIOR IF YOU ARE A NOTED COLLECTOR. The warrior's F, S, A and V are now equal to the highest number of the four."
225,Noted Efficiency,None,None,None,None,Special,Cybertronic,0,PLAY ON ANY NON-CYBERTRONIC DOOMTROOPER AT ANY TIME. The affected warrior is now considered a member of the Cybertronic Corporation in addtion to any memberships it currently holds.
714,Ghost in the Machine,None,None,None,10,Special,Cybertronic,3,PLAY AS THREE ACTIONS AND SPEND 10 D. All Cybertronic warriors in play run amok to their respective discard piles. No points are earned.
723,Inferior Technology,None,None,None,None,Special,Cybertronic,1,"ATTACH TO ANY CYBERTRONIC WARRIOR AS ONE ACTION. The affected warrior may not perform any Attack actions until this card is removed. If attacked, it may retaliate as normal."
632,Programmed,None,None,None,x,Special,Cybertronic,1,PLAY AS ONE ACTION ON ANY DOOMTROOPER IN PLAY. Pay the affected warrior's total V in D when you play this card. The affected warrior recieves Cybertronic affiliation and is placed in your Squad. All other affiliations are removed. Warrior is immune to Dar
642,Self-Destruct Programming,3x,None,None,None,Special,Cybertronic,0,"PLAY ON YOUR CYBERTRONIC WARRIOR DURING COMBAT. The affected warrior's F is tripled until the end of the combat. After the combat, the affected warrior is killed. No other cards may save the warrior, and the opponent earns the points as normal."
866,The Dark Legion,None,None,None,0,Alliance,Dark_Legion,0,ALLIANCE. Refer to the ALLIANCES RULES CARD. You may bestow any Dark Symmetry cards on your Dark Legion warriors at any time with no D or action cost.
379,Azogar,+3,None,None,None,Equipment,Dark_Legion,1,"GIVE TO A DARK LEGION WARRIOR. FIGHT WEAPON. Gives +3 to F. If given to a NEPHARITE OF ALGEROTH, the Azogar gives +5 to F instead."
13,Bacteria Grenade,+4,+4,None,-1,Equipment,Dark_Legion,1,"MAY ONLY BE GIVEN TO A DARK LEGION WARRIOR. FIGHT/SHOOT WEAPON. Discard after one use. +4 to F and S. If opponent survives, it's diseased: a cumulative -1 to V every turn the warrior's player doesn't spend 3D to stop it. If the warrior drops to 0V discard it."
802,Behemoth Armor,None,None,+2/6,None,Equipment,Dark_Legion,1,"ARMOR. MAY ONLY BE GIVEN TO A FOLLOWER OF ALGEROTH. A warrior may only have one suit of ARMOR. +2 to A. If given to a PRETORIAN BEHEMOTH, it instead provides +6 to A and allows the warrior to be bestowed with GIFTS OF ALGEROTH."
743,Pandora's Box,+1,+1,None,None,Equipment,Dark_Legion,2,"GIVE TO ANY DARK LEGION WARRIOR. As one action, you may attach any one Dark Symmetry card to the Box. For every card attached to the Box, the warrior gains +1 to F and S. The Dark Symmetry effects are ignored."
828,Golgotha's Mirror,None,None,None,x/2,Equipment,Dark_Legion,2,"PLACE DIRECTLY INTO YOUR KOHORT AS TWO ACTIONS. While the Mirror is in play, you only pay half the V (rounded up) to bring non-Personality Dark Legion warriors into play. You may only have one Golgotha`s Mirror in your deck."
437,Hellblaster,None,+7,None,None,Equipment,Dark_Legion,2,"ATTACH TO ANY DARK LEGION WARRIOR'S VEHICLE. Gives an additional +7 to warrior's S. Opponents wounded with the Hellblaster are killed automatically. Also, you may always discard one fortification card in play by spending one action."
438,Hellhound Necrotank,+5,+5,+5,+5,Equipment,Dark_Legion,1,"GIVE TO ANY DARK LEGION WARRIOR. VEHICLE AND TANK. A warrior may only have one vehicle. Warrior gains +5 to F, S, A and V, and may not use any other equipment."
805,Carcass Suit,2x,0,+5,None,Equipment,Dark_Legion,1,"ARMOR. MAY ONLY BE GIVEN TO A DARK LEGION WARRIOR. A warrior may only have one suit of ARMOR. The warrior`s base F is doubled, its base S becomes 0, and it gains +5 to A. The warrior may not use any other Equipment with the Carcass Suit."
397,Combat Coordinator,+8,+8,+8,+8,Equipment,Dark_Legion,1,"GIVE TO ANY CURATOR. The CURATOR gains +8 to F, S, A and V, and it may discard the Combat Coordinator to prevent a wound any time it is wounded. Enables the CURATOR to automatically kill any warrior it wounds, and the killed warrior is taken out of play i"
389,Canyle,None,None,None,x/2,Equipment,Dark_Legion,4,"GIVE TO ANY DARK LEGION WARRIOR. As three actions, this warrior may heal any wounded Dark Legion warrior. You must also pay half the healed warrior's V in D, rounded up. This equipment has no effect on just-killed warriors."
393,Chain Bayonet,+6,None,None,None,Equipment,Dark_Legion,1,"ATTACH TO ANY DARK LEGION SHOOT WEAPON. Weapon is now a FIGHT/SHOOT WEAPON, and gives +6 to F."
185,Kratach,None,+3,None,None,Equipment,Dark_Legion,1,MAY ONLY BE GIVEN TO A DL WARRIOR. SHOOT WEAPON. Warrior gains +3 to S. This weapon behaves like a machine gun and is affected by cards that affect machine guns.
62,Curator Sword,+2,None,None,None,Equipment,Dark_Legion,1,MAY ONLY BE GIVEN TO A DL WARRIOR. FIGHT WEAPON. Warriors gains +2 F. A Curator wit this sword gets a +4 F instead. A warrior wounded by the Curator Sword is automatically killed.
619,Meta Cannon,None,+4,None,None,Equipment,Dark_Legion,1,"GIVE TO ANY DARK LEGION WARRIOR WIHT V: 6 OR LESS. SHOOT WEAPON. +4 to S. Warriors wounded by this warrior are automatically killed. If this warrior is killed or otherwise discarded, shuffle the Meta Cannon into your Draw pile. If the warrior is permanent"
462,Nazgaroth,None,+8,None,5_each,Equipment,Dark_Legion,1,GIVE TO ANY DARK LEGION WARRIOR. SHOOT WEAPON. HEAVY MACHINE GUN. Warrior gains +8 to S. Opponents wounded by the Nazgaroth are killed automatically. Nazgaroth runs out of ammo after each Shoot combat it is used. You must spend either one action or 5D (an
463,Necrobionics,+3,None,None,None,Equipment,Dark_Legion,1,GIVE TO ANY HERETIC. The warrior gains +3 to F.
636,Reaver Troop Carrier,None,None,+5,None,Equipment,Dark_Legion,1,"ADD TO YOUR KOHORT AS ONE ACTION. TANK and VEHICLE. +5 to A. Holds up to three Dark Legion warriors (enter or exit the Reaver as one action each). Warriors in the Reaver may not use other Equipment cards, and can only be wounded by opponents using SHOOT W"
283,Shrieketh,None,+1,None,None,Equipment,Dark_Legion,1,"MAY ONLY BE GIVEN TO A DL WARRIOR. SHOOT WARRIOR. +1 TO S. Warriors killed with the Shrieketh become Heretics under your control. Place a Heretic card from your collection into your Kohort. If you can't, still discard the warrior."
383,Black Bullets,None,None,None,None,Equipment,Dark_Legion,1,"ATTACH TO ANY DARK LEGION WARRIOR'S SHOOT OR FIGHT/SHOOT WEAPON. Doomtroopers wounded by the affected weapon are now considered Heretics. They lose all Doomtrooper affiliations. They may now attack, and be attacked by, any warrior, and may receive Dark Sy"
552,Black Widow,+4,+4,+4,None,Equipment,Dark_Legion,1,"GIVE TO ANY DARK LEGION WARRIOR. VEHICLE. A warrior may only have one VEHICLE. Warrior may not use other Equipment with the Black Widow. Warrior gains +4 to F, S and A. Opponents of this warrior may not gain the benefits of Fortifications."
272,Scythe of Semai,+4,+4,None,None,Equipment,Dark_Legion,1,"MAY ONLY BE GIVEN TO A DL WARRIOR. FIGHT/SHOOT WEAPON. Warrior gains +4 to F and S. Warriors wounded by the Scyth of Semai are automatically killed. If given to a Pretorian Stalker, that warrior gains +8 to S instead of +4."
472,Plague Gun,None,None,None,None,Equipment,Dark_Legion,1,"GIVE TO ANY FOLLOWER OF DEMNOGONIS. Doomtroopers wounded by the Plague Gun are automatically killed, and one Doomtrooper in the same Squad, chosen by the Doomtrooper's player, is wounded. Squad members killed in this manner earn points."
661,Tormentor Incinerator,+6,None,None,None,Equipment,Dark_Legion,1," GIVE TO ANY DARK LEGION WARRIOR WITH V: 5 OR LESS. FLAME THROWER. Considered a SHOOT WEAPON, but may only be used in Fight combats. +6 to F. If the warrior's total F is more than double the total A of its opponent, the opponent is automatically killed."
664,Unholy Carronade,None,None,None,None,Equipment,Dark_Legion,4,"ADD TO YOUR KOHORT AS ONE ACTION. VEHICLE. As three actions, the Unholy Carronade may discard any one Warzone or Fortification in play."
333,Vassht,+2,None,None,None,Equipment,Dark_Legion,1,"MAY ONLY BE GIVEN TO A DL WARRIOR. FIGHT WEAPON. Once equipped, the Vassht may never be given to another warrior, and this warrior may never own another Fight or Fight/Shoot weapon. It gives the warrior +2 to its F."
445,Improved Kratach,None,+5,None,None,Equipment,Dark_Legion,1,GIVE TO ANY DARK LEGION WARRIOR. SHOOT WEAPON. MACHINE GUN. Warrior gains +5 to S.
380,Barbarous Power,+1,+1,+1,+1,Dark_Symmetry,Dark_Legion,1,"DARK SYMMETRY GIFT. MAY ONLY BE BESTOWED ON HERETICS. The Heretic gains +1 to F, S, A and V."
236,Possess,None,None,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF SEMAI. A Doomtrooper killed by this warrior is not discarded. Instead it become a Heretic of the Dark Legion. Move it to its controller's Kohort. Dark Symmetry cards may be played on the new Heretic.
24,Blindness,-2,-2,None,None,Dark_Symmetry,Dark_Legion,1,DARK SYMMETRY GIFT. The opponents of this warrior suffer a -2 penalty to their F and S.
422,Evil Eye,None,None,None,3,Dark_Symmetry,Dark_Legion,1,"DARK SYMMETRY GIFT. MAY ONLY BE BESTOWED ON HERETICS. Opponents of the Heretic are momentarily blinded. If opponent pays 3D, combat is normal. Otherwise, combat ends after Heretic attacks, and opponent may not retaliate."
77,Dimensional Hole,None,None,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF ILIAN. Opponents wounded by this warrior are automatically killed.
78,Dimensional Warp,None,None,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF ALGEROTH. Opponents wounded by this warrior are automatically killed.
402,Dark Summoning,None,None,None,None,Dark_Symmetry,Dark_Legion,4,"GIFT OF ALGEROTH. As three actions, this warrior may search through your draw pile and immediately equip itself with any Dark Legion equipment card. This card is then discarded."
231,Portal of Dark Healing,None,None,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF ALGEROTH. May be bestowed on a Nepharite of any Apostle (even non-Algeroth). If the Nepharite is wounded it may heal itself as three actions.
66,Dark Fire,+1,None,None,None,Dark_Symmetry,Dark_Legion,1,DARK SYMMETRY GIFT. Warrior gains +1 to F.
773,Symmetry Flow,None,None,None,None,Dark_Symmetry,Dark_Legion,1,"DARK SYMMETRY GIFT. MAY NOT BE BESTOWED ON A HERETIC. This warrior may be bestowed with multiple copies of any DARK SYMMETRY GIFT that provides bonuses to F, S, A and/or V."
382,Behest,None,None,None,None,Dark_Symmetry,Dark_Legion,3,"GIFT OF SEMAI. As two actions, this warrior will allow you to look at any player's hand."
55,Control Mind,None,None,None,None,Dark_Symmetry,Dark_Legion,4,"GIFT OF SEMAI. Once per turn, as 3 actions, choose 1 enemy warrior and declare that it must or must not attack during its player's next turn. If attacking, its player chooses the Defender. If not, its player may attack with a different warrior."
808,Changeling Power,+-x,+-x,+-x,None,Dark_Symmetry,Dark_Legion,1,"GIFT OF ILIAN. You may alter the warrior`s unmodified F, S and A to anything you want, as long as the three numbers add up to the total of its actual F, S and A. None may be altered below 0."
527,Ungodly Power,+5,+5,+5,+5,Dark_Symmetry,Dark_Legion,1,"DARK SYMMETRY GIFT. MAY ONLY BE BESTOWED ON HERETICS. The Heretic gains +5 to F, S, A and V."
747,Pound of Flesh,None,None,None,-20,Dark_Symmetry,Dark_Legion,1,"DARK SYMMETRY GIFT. MAY NOT BE BESTOWED ON A HERETIC. This warrior may remove this card from the game to force any player to discard his or her entire hand, or discard any one specific Doomtrooper in play, or lose 20 D (your choice)."
205,Mind Melt,+2,+2,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF SEMAI. The warrior gains +2 to its F and S.
158,Illusion,None,None,None,3,Dark_Symmetry,Dark_Legion,1,"GIFT OF SEMAI. This warrior may cancel a combat it's in at any time. Any cards played during the combat are discarded, and this warrior must immediately go into cover. This costs 3D, but no actions."
470,Plagiarize,None,None,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF ILIAN. Choose any non-personality warrior in play. The bestowed warrior has the special abilities (not ratings) written on the chosen warrior's card while this Dark Symmetry card is in play. You may only choose the plagiarized warrior when playing
165,Infection,None,None,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF DEMNOGONIS. Opponents wounded by this warrior are automatically killed.
487,Shriek,None,None,None,2_each,Dark_Symmetry,Dark_Legion,1,GIFT OF MUAWIJHE. This warrior may shriek at any number of warriors as one action. Put one marker on each warrior shrieked at; each costs 2D. Warriors with shriek markers must spend 4D to attack. Markers are removed at the beginning of your next turn.
81,Disrupt Power,None,None,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF ILIAN. Warrior is immune to the effects of Dark Symmetry and Art cards.
233,Portal of Undeath,None,None,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF ALGEROTH. Nepharite only - DT killed by the Nepharite are resurrected under your control. Place an Undead Legionnaires card from your collection into your Kohort. If you can't still discard the warrior.
455,Monstrous Power,+2,+2,+2,+2,Dark_Symmetry,Dark_Legion,1,"DARK SYMMETRY GIFT. MAY ONLY BE BESTOWED ON HERETICS. The Heretic gains +2 to F, S, A and V."
216,Necrovisual Link,None,None,None,None,Dark_Symmetry,Dark_Legion,2,"GIFT OF ALGEROTH. May only be bestowed on a Nepharite of any Apostle (even nonAlgeroth). As one action, you may look at another player's hand."
357,Power of Perception,None,None,None,None,Dark_Symmetry,Dark_Legion,1,"Whenever an opponent picks a card from his Draw pile, Discard pile or collection, you may force him to remove that card from the game entirely by discarding this card. You may not look at the discarded card."
177,Invoke Frenzy,None,None,None,None,Dark_Symmetry,Dark_Legion,1,"GIFT OF ALGEROTH. As one action this warrior may Invoke Frenzy on 1 of your wounded Dark Legion warriors. Put a marker on the warrior. It is healed. For each marker, the warrior's A is -1."
129,Flow of Acid,None,None,None,10_each,Dark_Symmetry,Dark_Legion,1,"GIFT OF ALGEROTH. Once per turn, as 3 actions, this warrior may invoke a Flow of Acid. This counts as an attack. For every 3D, each warrior in play takes 1 point of damage. If this is not less than a warrior's A, it is wounded."
286,Sleep,None,None,None,None,Dark_Symmetry,Dark_Legion,1,"GIFT OF MUAWIJHE. As one action, this warrior may put any enemy warrior to sleep. The affected warrior may not attack or be attacked until the begining of your next turn."
257,Resist Pain,None,None,+1,None,Dark_Symmetry,Dark_Legion,1,DARK SYMMETRY GIFT. The warrior gains +1 to A.
178,Invoke Pain,None,None,None,3_each,Dark_Symmetry,Dark_Legion,0,"DARK SYMMETRY GIFT. INVOKE DURING AN OPPONENT'S ATTACK ACTION, BEFORE THE ATTACKER AND DEFENDER ARE ANNOUNCED. For every 3D one chosen warrior may not attack until the beginning of your next turn."
471,Plague Bearer,None,None,x-2,None,Dark_Symmetry,Dark_Legion,1,"GIFT OF DEMNOGONIS. Any Doomtrooper that Fights this warrior is plague stricken. Put a plague marker on it. Markers give -2 to A. While markers are present in the Squad, the Doomtrooper's player must put a marker on one non-infected Doomtrooper at the beg"
171,Insane Dance,-2,-2,None,None,Dark_Symmetry,Dark_Legion,1,GIFT OF MUAWIJHE. This warrior's combat opponents suffer a -2 penalty to their F and S.
325,True Gate,None,None,None,None,Dark_Symmetry,Dark_Legion,1,"GIFT OF ILIAN. For every 10D, this warrior may call a reinforcement from your Kohort to assit in a battle it is involved in. Your warriors add their attack ratings together. The Defender chooses which warrior to attack."
